2019;01;06;02;00;2.93;89.00
2019;01;06;03;00;2.70;89.00
2019;01;06;04;00;2.46;89.00
2019;01;06;05;00;2.34;89.00
2019;01;06;06;00;2.09;89.00
2019;01;06;07;00;1.83;90.00
2019;01;06;08;00;1.61;89.00
2019;01;06;09;00;1.29;90.00
2019;01;06;10;00;1.29;89.00
2019;01;06;11;00;1.86;83.00
2019;01;06;12;00;2.48;80.00
2019;01;06;13;00;3.20;77.00
2019;01;06;14;00;4.48;74.00
2019;01;06;15;00;5.04;71.00
2019;01;06;16;00;5.46;67.00
2019;01;06;17;00;5.31;66.00
2019;01;06;18;00;4.41;70.00
2019;01;06;19;00;3.71;75.00
2019;01;06;20;00;3.41;79.00
2019;01;06;21;00;3.18;84.00
2019;01;06;22;00;2.95;85.00
2019;01;06;23;00;2.92;84.00
