2018;07;16;0;00;0;0
2018;07;16;1;00;0;1
2018;07;16;2;00;0;0
2018;07;16;3;00;0;0
2018;07;16;4;00;0;0
2018;07;16;5;00;0;1
2018;07;16;6;00;4.5;5860
2018;07;16;7;00;7.8;6994
2018;07;16;8;00;7.5;5750
2018;07;16;9;00;7.2;7476
2018;07;16;10;00;6;9550
2018;07;16;11;00;6.6;8678
2018;07;16;12;00;8.7;4682
2018;07;16;13;00;10.8;7460
2018;07;16;14;00;58;2680
2018;07;16;15;00;100;100
2018;07;16;16;00;100;390
2018;07;16;17;00;100;442
2018;07;16;18;00;99;894
2018;07;16;19;00;89;758
2018;07;16;20;00;30;1000
2018;07;16;21;00;10;4353
2018;07;16;22;00;100;0
2018;07;16;23;00;100;1
2018;07;17;0;00;100;1
2018;07;17;1;00;0.9;1
2018;07;17;2;00;10;0
2018;07;17;3;00;0;0
2018;07;17;4;00;2;0
2018;07;17;5;00;39;0
2018;07;17;6;00;100;155
2018;07;17;7;00;100;305
2018;07;17;8;00;100;786
2018;07;17;9;00;80;284
2018;07;17;10;00;0;5329
2018;07;17;11;00;68;710
2018;07;17;12;00;54;1162
2018;07;17;13;00;67;190
2018;07;17;14;00;100;747
2018;07;17;15;00;100;269
2018;07;17;16;00;100;924
2018;07;17;17;00;100;179
2018;07;17;18;00;10;7952
2018;07;17;19;00;10;8033
2018;07;17;20;00;24;9793
2018;07;17;21;00;20;9833
2018;07;17;22;00;100;0
2018;07;17;23;00;40;1
2018;07;18;0;00;25;0
2018;07;18;1;00;19;1
2018;07;18;2;00;18;1
2018;07;18;3;00;12;1
2018;07;18;4;00;0;1
2018;07;18;5;00;0;1
2018;07;18;6;00;0;4586
2018;07;18;7;00;0;5517
2018;07;18;8;00;0;5186
2018;07;18;9;00;0;5566
2018;07;18;10;00;10;8627
2018;07;18;11;00;0;5311
2018;07;18;12;00;0;7276
2018;07;18;13;00;10;4787
2018;07;18;14;00;0;4234
2018;07;18;15;00;0;7568
2018;07;18;16;00;0;7058
2018;07;18;17;00;0;8225
2018;07;18;18;00;0;8674
2018;07;18;19;00;10;3269
2018;07;18;20;00;0;4538
2018;07;18;21;00;0;4452
2018;07;18;22;00;0;1
2018;07;18;23;00;0;0
2018;07;19;0;00;1.2;1
2018;07;19;1;00;6;0
2018;07;19;2;00;7.8;1
2018;07;19;3;00;10;1
2018;07;19;4;00;10;0
2018;07;19;5;00;0;0
2018;07;19;6;00;0;9168
2018;07;19;7;00;0;9069
2018;07;19;8;00;0;3154
2018;07;19;9;00;0;8516
2018;07;19;10;00;0;5444
2018;07;19;11;00;10;9214
2018;07;19;12;00;10;5525
2018;07;19;13;00;0;8432
2018;07;19;14;00;10;5094
2018;07;19;15;00;10;7888
2018;07;19;16;00;10;4562
2018;07;19;17;00;10;4778
2018;07;19;18;00;10;3293
2018;07;19;19;00;0;6738
2018;07;19;20;00;0;7413
2018;07;19;21;00;0;4738
2018;07;19;22;00;0;1
2018;07;19;23;00;0;0
2018;07;20;0;00;0;0
2018;07;20;1;00;0;0
2018;07;20;2;00;0;1
2018;07;20;3;00;0;1
2018;07;20;4;00;0;0
2018;07;20;5;00;0;1
2018;07;20;6;00;0;3854
2018;07;20;7;00;66;736
2018;07;20;8;00;0;7669
2018;07;20;9;00;0;3737
2018;07;20;10;00;2;3653
2018;07;20;11;00;1.2;9360
2018;07;20;12;00;15;6581
2018;07;20;13;00;100;891
2018;07;20;14;00;10;9520
2018;07;20;15;00;10;7140
2018;07;20;16;00;19;8894
2018;07;20;17;00;100;843
2018;07;20;18;00;100;413
2018;07;20;19;00;100;887
2018;07;20;20;00;100;501
2018;07;20;21;00;100;993
2018;07;20;22;00;20.7;0
2018;07;20;23;00;2.7;1
2018;07;21;0;00;10;1
2018;07;21;1;00;100;1
2018;07;21;2;00;100;0
2018;07;21;3;00;100;1
2018;07;21;4;00;100;1
2018;07;21;5;00;100;1
2018;07;21;6;00;100;822
2018;07;21;7;00;100;227
2018;07;21;8;00;100;766
2018;07;21;9;00;100;283
2018;07;21;10;00;100;689
2018;07;21;11;00;100;322
2018;07;21;12;00;100;154
2018;07;21;13;00;100;227
2018;07;21;14;00;100;337
2018;07;21;15;00;100;930
2018;07;21;16;00;100;373
2018;07;21;17;00;100;239
2018;07;21;18;00;100;184
2018;07;21;19;00;93;675
2018;07;21;20;00;79;969
2018;07;21;21;00;43;2757
2018;07;21;22;00;37;1
2018;07;21;23;00;0;1
2018;07;22;0;00;100;0
2018;07;22;1;00;100;0
2018;07;22;2;00;100;1
2018;07;22;3;00;100;0
2018;07;22;4;00;1;1
2018;07;22;5;00;0;0
2018;07;22;6;00;0;5725
2018;07;22;7;00;4;6041
2018;07;22;8;00;0;3048
2018;07;22;9;00;0;9250
2018;07;22;10;00;10;6805
2018;07;22;11;00;10;7226
2018;07;22;12;00;10;5735
2018;07;22;13;00;10;3664
2018;07;22;14;00;54;1090
2018;07;22;15;00;100;194
2018;07;22;16;00;52;2035
2018;07;22;17;00;100;950
2018;07;22;18;00;80;453
2018;07;22;19;00;100;634
2018;07;22;20;00;0;6554
2018;07;22;21;00;0;3771
2018;07;22;22;00;0;0
2018;07;22;23;00;0.3;1
