2018;10;28;03;00;5.83;90.00
2018;10;28;04;00;5.70;89.00
2018;10;28;05;00;5.83;82.00
2018;10;28;06;00;5.55;79.00
2018;10;28;07;00;5.38;79.00
2018;10;28;08;00;5.41;78.00
2018;10;28;09;00;5.59;76.00
2018;10;28;10;00;6.44;73.00
2018;10;28;11;00;7.14;69.00
2018;10;28;12;00;7.89;66.00
2018;10;28;13;00;8.20;65.00
2018;10;28;14;00;6.71;67.00
2018;10;28;15;00;6.94;66.00
2018;10;28;16;00;6.99;66.00
2018;10;28;17;00;6.92;66.00
2018;10;28;18;00;6.59;66.00
2018;10;28;19;00;5.97;69.00
2018;10;28;20;00;5.55;71.00
2018;10;28;21;00;5.40;72.00
2018;10;28;22;00;5.39;72.00
2018;10;28;23;00;5.13;74.00
