2018;03;22;22;00;100;1;14.57;48
2018;03;22;23;00;100;0;13.05;54
2018;03;23;0;00;100;0;11.94;59
2018;03;23;1;00;100;0;11.23;63
2018;03;23;2;00;100;0;10.29;66
2018;03;23;3;00;100;1;9.83;66
2018;03;23;4;00;100;0;9.58;67
2018;03;23;5;00;100;1;9.07;69
2018;03;23;6;00;100;1;8.53;70
2018;03;23;7;00;100;747;8.23;70
2018;03;23;8;00;100;589;8.06;70
2018;03;23;9;00;100;574;8.37;73
2018;03;23;10;00;100;620;10.01;67
2018;03;23;11;00;100;756;11.79;62
2018;03;23;12;00;63;694;13.91;57
2018;03;23;13;00;10;8145;15.54;50
2018;03;23;14;00;10;8684;16.64;43
2018;03;23;15;00;10;8874;17.51;41
2018;03;23;16;00;10;9421;17.88;39
2018;03;23;17;00;15;3114;17.9;40
2018;03;23;18;00;1;5988;17.51;43
2018;03;23;19;00;10;6523;16.53;50
2018;03;23;20;00;3.3;8707;14.86;56
2018;03;23;21;00;3;4771;13.52;61
2018;03;23;22;00;2.1;1;12.44;67
2018;03;23;23;00;0.9;1;11.3;72
2018;03;24;0;00;3;0;10.54;75
2018;03;24;1;00;3.3;1;9.9;78
2018;03;24;2;00;1.8;1;9.71;78
2018;03;24;3;00;0;1;9.39;79
2018;03;24;4;00;0;0;8.66;82
2018;03;24;5;00;0;1;7.87;87
2018;03;24;6;00;0;0;7.27;92
2018;03;24;7;00;0;3277;6.79;96
2018;03;24;8;00;0;9414;6.4;98
2018;03;24;9;00;0;6842;7.14;92
2018;03;24;10;00;0;8628;8.74;85
2018;03;24;11;00;0;5120;11.14;75
2018;03;24;12;00;0;8980;13.35;65
2018;03;24;13;00;0;6642;15.27;59
2018;03;24;14;00;0;4196;16.41;56
2018;03;24;15;00;0;7350;17.51;52
2018;03;24;16;00;0;4131;18.1;50
2018;03;24;17;00;0;7338;18.08;47
2018;03;24;18;00;0;4319;17.4;47
2018;03;24;19;00;0;6414;16.44;50
2018;03;24;20;00;0;5741;13.82;72
2018;03;24;21;00;0;5293;12.05;77
2018;03;24;22;00;0;0;11.34;82
2018;03;24;23;00;0;0;11.11;84
